,topic,in_dgr,out_dgr,generality
3714,Peaceful_coexistence,1,15,0.06666666666666667
3715,John_F._Kennedy_assassination,8,19,0.42105263157894735
3716,Dr._Seuss,3,18,0.16666666666666666
3717,Folic_acid,10,26,0.38461538461538464
3718,Bench_language,0,4,0.0
3719,The_Seagull,1,5,0.2
3720,Enigma_machine,5,17,0.29411764705882354
3721,Sorrel,11,40,0.275
3722,C._S._Lewis,9,40,0.225
3723,Property,26,33,0.7878787878787878
3724,Bull_shark,6,29,0.20689655172413793
3725,Space_Shuttle_Columbia,11,23,0.4782608695652174
3726,EMD_BL2,0,5,0.0
3727,Evolutionarily_stable_strategy,2,5,0.4
3728,A_cappella,8,11,0.7272727272727273
3729,Constantine_II_of_Scotland,3,9,0.3333333333333333
3730,"John_Seigenthaler,_Sr.",1,7,0.14285714285714285
3731,Prime_number,12,16,0.75
3732,Riesling,2,11,0.18181818181818182
3733,Safflower,3,13,0.23076923076923078
3734,Technetium,13,57,0.22807017543859648
3735,Mountain_Gorilla,1,14,0.07142857142857142
3736,Tuna,17,12,1.4166666666666667
3737,Das_Kapital,5,9,0.5555555555555556
3738,Albrecht_Dürer,14,28,0.5
3739,Heilbronn,0,35,0.0
3740,Seed,72,29,2.4827586206896552
3741,Chromium,34,35,0.9714285714285714
3742,James_D._Watson,7,16,0.4375
3743,Wolf_Brother,0,5,0.0
3744,Domesday_Book,20,16,1.25
3745,Tarragon,13,10,1.3
3746,Rhubarb,1,16,0.0625
3747,Japanese_yen,13,27,0.48148148148148145
3748,Gilles_Villeneuve,1,5,0.2
3749,Qatar,59,41,1.4390243902439024
3750,HD_217107_c,2,5,0.4
3751,List_of_European_countries,5,57,0.08771929824561403
3752,Electromagnetic_radiation,42,30,1.4
3753,Palladium,18,36,0.5
3754,Semiconductor_device,4,21,0.19047619047619047
3755,Autorack,1,13,0.07692307692307693
3757,Liberal_democracy,25,54,0.46296296296296297
3758,Cardiff,24,31,0.7741935483870968
3759,Greater_Cane_Rat,0,6,0.0
3760,Stefan_Edberg,9,28,0.32142857142857145
3761,Anteater,4,8,0.5
3762,Adriaen_van_der_Donck,0,5,0.0
3763,Hippocrates,21,19,1.105263157894737
3764,Belton_House,0,19,0.0
3765,Pygmy_Hippopotamus,0,13,0.0
3766,Eurasian_Bullfinch,0,9,0.0
3767,Edward_III_of_England,37,31,1.1935483870967742
3768,Kohlberg's_stages_of_moral_development,2,10,0.2
3769,The_Wall_Street_Journal,20,11,1.8181818181818181
3770,Broadcasting,19,18,1.0555555555555556
3771,Azerbaijan,82,144,0.5694444444444444
3772,Tokyo,73,41,1.7804878048780488
3773,Fanny_Blankers-Koen,0,21,0.0
3774,Edmond_Halley,10,20,0.5
3775,Northwest_Africa,1,27,0.037037037037037035
3776,Silver,106,55,1.9272727272727272
3777,Knights_of_Columbus,1,44,0.022727272727272728
3778,Sydney,69,37,1.864864864864865
3779,Electric_field,28,15,1.8666666666666667
3780,Transport,61,30,2.033333333333333
3781,Crystal,60,12,5.0
3782,Westport_Country_Playhouse,0,8,0.0
3783,Zürich,20,20,1.0
3784,Goose,18,14,1.2857142857142858
3785,Mitochondrion,11,11,1.0
3786,William_Henry_Harrison,12,17,0.7058823529411765
3787,Drama,37,14,2.642857142857143
3788,Laozi,6,6,1.0
3789,Blade_Runner,4,32,0.125
3790,Brass_instrument,7,14,0.5
3791,Clifton_Suspension_Bridge,4,9,0.4444444444444444
3792,Rock_Bunting,0,12,0.0
3793,Atlantic_Ocean,250,125,2.0
3794,Botany,27,38,0.7105263157894737
3795,Wave,30,10,3.0
3796,Iron_Age,54,20,2.7
3797,Umbrella_Cockatoo,0,6,0.0
3798,Barley,32,26,1.2307692307692308
3799,Grevy's_Zebra,1,10,0.1
3800,X_Window_System_protocols_and_architecture,0,5,0.0
3801,Restoration_literature,0,51,0.0
3802,Cheese,25,75,0.3333333333333333
3803,Avon_Gorge,3,18,0.16666666666666666
3804,Hurricane_Ivan,15,33,0.45454545454545453
3805,Adam_Smith,38,27,1.4074074074074074
3806,Germany,743,169,4.396449704142012
3807,San_Francisco_garter_snake,0,9,0.0
3808,5th_century,54,36,1.5
3809,World_Trade_Organization,38,72,0.5277777777777778
3810,Silicon,59,43,1.372093023255814
3811,Dice,8,32,0.25
3812,German_reunification,19,16,1.1875
3813,Naval_Battle_of_Guadalcanal,6,14,0.42857142857142855
3814,List_of_sovereign_states,43,216,0.19907407407407407
3815,The_Waste_Land,9,15,0.6
3816,Robinson_Crusoe,5,24,0.20833333333333334
3817,Basilica_of_Santa_Maria_degli_Angeli,1,2,0.5
3818,Soil,70,38,1.8421052631578947
3819,Indus_River,19,24,0.7916666666666666
3820,Forrest_Gump,5,15,0.3333333333333333
3821,Zinc_chloride,5,9,0.5555555555555556
3822,Avatar__The_Last_Airbender,1,3,0.3333333333333333
3823,San_Diegan,3,12,0.25
3824,Alternation_of_generations,1,5,0.2
3825,Battle_of_Leyte_Gulf,3,16,0.1875
3826,Matrix_(mathematics),11,8,1.375
3827,Lancia_Flaminia,0,6,0.0
3828,Mickey_Mantle,1,12,0.08333333333333333
3829,Elagabalus,2,10,0.2
3830,Cultural_identity,7,5,1.4
3831,Peanut,21,38,0.5526315789473685
3832,Ariel_Sharon,8,28,0.2857142857142857
3833,Liverpool,56,39,1.435897435897436
3834,Soil_profile,1,1,1.0
3835,Hydrogen_peroxide,9,16,0.5625
3836,The_Magic_Flute,3,9,0.3333333333333333
3837,Eastern_Roman_Empire,0,5,0.0
3838,Herrerasaurus,0,15,0.0
3839,Sea,39,24,1.625
3840,"Cleveland,_Ohio",27,38,0.7105263157894737
3841,Trojan_War,20,41,0.4878048780487805
3842,Ottawa,31,32,0.96875
3843,Tree_frog,4,9,0.4444444444444444
3844,Mary_II_of_England,22,26,0.8461538461538461
3845,1997_Pacific_hurricane_season,1,16,0.0625
3846,Makuria,1,23,0.043478260869565216
3847,Royal_National_Theatre,9,9,1.0
3848,"The_Championships,_Wimbledon",19,17,1.1176470588235294
3849,Chinese_Rites_controversy,0,11,0.0
3850,Chromatic_aberration,3,4,0.75
3851,"Carolingian_Gospel_Book_(British_Library,_MS_Add._11848)",0,5,0.0
3852,Ecology,54,48,1.125
3853,Timken_1111,1,3,0.3333333333333333
3854,Buddha,46,10,4.6
3855,Abbot,15,21,0.7142857142857143
3856,Mercantilism,17,16,1.0625
3857,Eurovision_Song_Contest,8,44,0.18181818181818182
3858,Virginian_Railway,4,16,0.25
3859,Bhutan,45,49,0.9183673469387755
3860,Indo-Greek_Kingdom,8,30,0.26666666666666666
3861,Saxicola,0,4,0.0
3862,Qur'an,53,23,2.3043478260869565
3863,Calligraphy,15,34,0.4411764705882353
3864,Snowdonia,3,5,0.6
3865,Socrates,20,17,1.1764705882352942
3866,OpenBSD,5,13,0.38461538461538464
3867,Coventry,17,52,0.3269230769230769
3868,Reed_Bunting,0,9,0.0
3869,Giant_Hogweed,0,7,0.0
3870,Criticism_of_the_War_on_Terrorism,1,30,0.03333333333333333
3871,History_of_post-Soviet_Russia,5,29,0.1724137931034483
3872,Natalie_Portman,5,31,0.16129032258064516
3873,Windsor_Castle,29,37,0.7837837837837838
3874,Shaka,2,3,0.6666666666666666
3875,Pond,18,10,1.8
3876,Yuri_Knorosov,1,22,0.045454545454545456
3877,Extinct_birds,1,39,0.02564102564102564
3878,FIFA_World_Cup,24,41,0.5853658536585366
3879,Paul_Cézanne,12,10,1.2
3880,Caloris_Basin,1,11,0.09090909090909091
3881,Pashtun_people,3,49,0.061224489795918366
3882,Korea,77,29,2.6551724137931036
3883,Celtic_F.C.,8,15,0.5333333333333333
3884,Abhidhamma_Pitaka,2,5,0.4
3885,James_Stewart_(actor),5,22,0.22727272727272727
3886,United_Arab_Emirates,59,18,3.2777777777777777
3887,Stoicism,12,16,0.75
3888,Bohor_Reedbuck,0,6,0.0
3889,Thomas_Jefferson,58,34,1.7058823529411764
3890,Sociocultural_evolution,2,66,0.030303030303030304
3891,InterBase,0,3,0.0
3892,Peafowl,2,11,0.18181818181818182
3893,Akbar,11,16,0.6875
3894,Cat,31,37,0.8378378378378378
3895,Mass_Rapid_Transit_(Singapore),4,8,0.5
3896,History_of_Greenland,1,37,0.02702702702702703
3897,Comet,45,40,1.125
3898,Robert_Boyle,19,28,0.6785714285714286
3899,Penda_of_Mercia,4,14,0.2857142857142857
3900,History_of_science,13,138,0.09420289855072464
3901,Atom,69,42,1.6428571428571428
3902,Krakatoa,4,24,0.16666666666666666
3903,Ptolemy,46,26,1.7692307692307692
3904,John_F._Kennedy,60,68,0.8823529411764706
3905,Hurricane_Edouard_(1996),0,9,0.0
3906,Henry_VII_of_England,30,22,1.3636363636363635
3907,Turkish_literature,0,29,0.0
3908,David_Beckham,6,21,0.2857142857142857
3909,Food,63,41,1.5365853658536586
3910,Canada_Goose,5,20,0.25
3911,Battle_of_Jutland,7,11,0.6363636363636364
3912,St_Paul's_Cathedral,20,28,0.7142857142857143
3913,Motion_(physics),15,9,1.6666666666666667
3914,Yellowhammer,0,13,0.0
3915,Colossus_of_Rhodes,1,8,0.125
3916,Nikolai_Rimsky-Korsakov,7,6,1.1666666666666667
3917,Wood_fuel,1,18,0.05555555555555555
3918,Hampshire,20,50,0.4
3919,Bratislava,13,48,0.2708333333333333
3920,Indian_Railways,9,24,0.375
3921,Thallium,13,48,0.2708333333333333
3922,Corporation,38,20,1.9
3923,Grease_(film),1,6,0.16666666666666666
3924,Togo,57,27,2.111111111111111
3925,Wolverine,5,16,0.3125
3926,Tawny_Owl,2,12,0.16666666666666666
3927,Esox,0,19,0.0
3928,Zuid-Gelders,5,5,1.0
3929,Jake_Gyllenhaal,3,21,0.14285714285714285
3930,Raven,13,13,1.0
3931,Wayne_Rooney,1,16,0.0625
3932,New_moon,4,5,0.8
3933,Joseph_and_the_Amazing_Technicolor_Dreamcoat,0,10,0.0
3934,Corinthian_War,5,9,0.5555555555555556
3935,Psychology,64,30,2.1333333333333333
3936,Group_(mathematics),12,8,1.5
3937,Cologne,47,57,0.8245614035087719
3938,Ludwig_van_Beethoven,29,12,2.4166666666666665
3939,Tokelau,12,23,0.5217391304347826
3940,Maya_civilization,32,42,0.7619047619047619
3941,African_Grey_Hornbill,0,8,0.0
3942,Roman_Britain,31,46,0.6739130434782609
3943,Psittacosaurus,0,29,0.0
3944,Animal_rights,26,26,1.0
3945,Sub-Saharan_Africa,48,74,0.6486486486486487
3946,Czech_Republic,105,34,3.088235294117647
3947,Saint_Lucia,42,21,2.0
3948,Domestic_goat,33,34,0.9705882352941176
3949,Cosmic_inflation,11,19,0.5789473684210527
3950,Rubidium,14,30,0.4666666666666667
3951,Fetal_alcohol_spectrum_disorder,0,10,0.0
3952,Igneous_rock,13,29,0.4482758620689655
3953,Insect,105,34,3.088235294117647
3954,Cancer,96,34,2.823529411764706
3955,Islam,295,90,3.2777777777777777
3956,Reed_Warbler,2,10,0.2
3957,Matter,40,16,2.5
3958,Cholera,38,29,1.3103448275862069
3959,Templon,0,5,0.0
3960,Photovoltaic_array,0,13,0.0
3961,Pakistan,189,47,4.0212765957446805
3962,Pope_Benedict_XVI,22,50,0.44
3963,Moore's_Law,1,16,0.0625
3964,Scottish_Highlands,20,18,1.1111111111111112
3965,Hawk-Eye,3,11,0.2727272727272727
3966,Napoleon_I_of_France,118,48,2.4583333333333335
3967,Canal,41,23,1.7826086956521738
3968,Corrosion,39,33,1.1818181818181819
3969,Wrestling,7,17,0.4117647058823529
3970,Blue_Wildebeest,9,22,0.4090909090909091
3971,Tiger_shark,6,19,0.3157894736842105
3972,Richard_III_of_England,15,27,0.5555555555555556
3973,Nathu_La,1,19,0.05263157894736842
3974,Noam_Chomsky,17,29,0.5862068965517241
3975,Whale_song,2,14,0.14285714285714285
3976,Weasel,8,8,1.0
3977,4_Vesta,7,21,0.3333333333333333
3978,Praseodymium,6,24,0.25
3979,Tide,38,14,2.7142857142857144
3980,Imperial_Japanese_Navy,14,35,0.4
3981,Anemia,21,16,1.3125
3982,Aircraft_carrier,24,39,0.6153846153846154
3983,Alphabet,19,14,1.3571428571428572
3984,Rhodium(III)_chloride,1,7,0.14285714285714285
3985,Dunstable_Downs,1,4,0.25
3986,Felice_Beato,1,27,0.037037037037037035
3987,Gautama_Buddha,23,18,1.2777777777777777
3988,History_of_Portugal_(1777–1834),0,25,0.0
3989,Cobalt,27,40,0.675
3990,Airbus,11,31,0.3548387096774194
3991,HD_217107_b,2,9,0.2222222222222222
3992,Paleocene,12,23,0.5217391304347826
3993,Edward_VII_of_the_United_Kingdom,31,48,0.6458333333333334
3994,Bulgaria,110,145,0.7586206896551724
3995,Andrés_Nocioni,1,11,0.09090909090909091
3996,Tiridates_I_of_Armenia,0,3,0.0
3997,Primula,1,10,0.1
3998,Felix_Mendelssohn,16,25,0.64
3999,Bruce_Lee,1,21,0.047619047619047616
4000,English_Reformation,13,23,0.5652173913043478
4001,Andrew_Carnegie,12,41,0.2926829268292683
4002,Kargil_War,3,23,0.13043478260869565
4003,Hänsel_und_Gretel,1,7,0.14285714285714285
4004,Electronics,48,14,3.4285714285714284
4005,Anglican_Church_of_Australia,7,4,1.75
4006,Battle_of_Britain,17,34,0.5
4007,Despotism,15,8,1.875
4008,Cave,19,31,0.6129032258064516
4009,Sutton_Hoo,4,14,0.2857142857142857
4010,American_Samoa,21,18,1.1666666666666667
4011,"Perth,_Western_Australia",34,35,0.9714285714285714
4012,Martin_Van_Buren,10,20,0.5
4013,Giant_Eland,2,10,0.2
4014,Mauritania,68,27,2.5185185185185186
4015,"Louisville,_Kentucky",15,58,0.25862068965517243
4016,Southern_Rockhopper_Penguin,0,15,0.0
4017,East_Africa,47,47,1.0
4018,Hippopotamus,16,44,0.36363636363636365
4019,3_Juno,5,9,0.5555555555555556
4020,Seawater,15,25,0.6
4021,Fed_Cup,3,39,0.07692307692307693
4022,Haiti,84,25,3.36
4023,Water,191,131,1.4580152671755726
4024,Miranda_Otto,1,14,0.07142857142857142
4025,Babur,11,15,0.7333333333333333
4026,Jacques_Cartier,4,8,0.5
4027,White_Mountain_art,0,1,0.0
4028,Great_Pyramid_of_Giza,8,13,0.6153846153846154
4029,Welsh_law,3,15,0.2
4030,University_of_Texas_at_Austin,6,11,0.5454545454545454
4031,RMS_Titanic,11,35,0.3142857142857143
4032,Yeti,3,22,0.13636363636363635
4033,Mount_Everest,19,28,0.6785714285714286
4034,Anne_Frank,6,44,0.13636363636363635
4035,Jackdaw,6,19,0.3157894736842105
4036,Quantum_chemistry,7,10,0.7
4037,Devonian,24,34,0.7058823529411765
4038,Nobel_Peace_Prize,42,57,0.7368421052631579
4039,Merseburg_Incantations,1,5,0.2
4040,Tree,62,41,1.5121951219512195
4041,Sulfur,71,83,0.8554216867469879
4042,Cairo,58,40,1.45
4043,Cataract_surgery,0,10,0.0
4044,T._S._Eliot,25,36,0.6944444444444444
4045,Battle_of_Moscow,10,15,0.6666666666666666
4046,Education_in_the_United_States,3,80,0.0375
4047,New_Forest,7,19,0.3684210526315789
4048,"Washington,_D.C.",171,69,2.4782608695652173
4049,Citizenship,34,24,1.4166666666666667
4050,Aquarium,20,56,0.35714285714285715
4051,Computer_science,40,17,2.3529411764705883
4052,Selenium,23,31,0.7419354838709677
4053,Wellington,20,15,1.3333333333333333
4054,Emu,8,15,0.5333333333333333
4055,Danny_Deever,0,7,0.0
4056,Nicaragua,76,47,1.6170212765957446
4057,"Nashville,_Tennessee",23,45,0.5111111111111111
4058,Turkmenistan,53,32,1.65625
4059,Culture_of_the_Democratic_Republic_of_the_Congo,0,48,0.0
4060,Electronic_amplifier,0,5,0.0
4061,Arab_League,21,45,0.4666666666666667
4062,Defaka,0,2,0.0
4063,EastEnders,6,28,0.21428571428571427
4064,East_Flemish,5,13,0.38461538461538464
4065,Globe_Theatre,2,13,0.15384615384615385
4066,Church_of_Ireland,28,31,0.9032258064516129
4067,John_von_Neumann,16,40,0.4
4068,Opera,83,37,2.2432432432432434
4069,Colley_Cibber,7,14,0.5
4070,Algerian_Civil_War,1,16,0.0625
4071,Herodotus,43,11,3.909090909090909
4072,Leisure,5,10,0.5
4073,Pokémon_Trading_Card_Game,3,9,0.3333333333333333
4074,Airship,14,27,0.5185185185185185
4075,Symmetry,23,51,0.45098039215686275
4076,Yamoussoukro,4,5,0.8
4077,Swift,5,12,0.4166666666666667
4078,Pigment,27,28,0.9642857142857143
4079,2005_Sumatra_earthquake,2,21,0.09523809523809523
4080,Measurement,11,12,0.9166666666666666
4081,Bald_Eagle,6,29,0.20689655172413793
4082,Isambard_Kingdom_Brunel,15,25,0.6
4083,Damascus,41,36,1.1388888888888888
4084,Nintendo_DS,10,11,0.9090909090909091
4085,Brussels,66,43,1.5348837209302326
4086,Sun_Yat-sen,9,38,0.23684210526315788
4087,Malcolm_III_of_Scotland,13,12,1.0833333333333333
4088,Revolution,21,34,0.6176470588235294
4089,Microscope,31,12,2.5833333333333335
4090,Breaker_Morant,1,14,0.07142857142857142
4091,Cheers,5,19,0.2631578947368421
4092,Glynn_Lunney,2,11,0.18181818181818182
4093,Aberration_of_light,1,17,0.058823529411764705
4094,Novel,77,55,1.4
4095,Calcium,83,42,1.9761904761904763
4096,Astrophysics_Data_System,0,36,0.0
4097,List_of_South_American_countries,5,20,0.25
4098,Tupac_Shakur,4,18,0.2222222222222222
4099,Niels_Bohr,22,28,0.7857142857142857
4100,Chives,11,25,0.44
4101,Americium,12,17,0.7058823529411765
4102,Western_Front_(World_War_I),7,29,0.2413793103448276
4103,Double_bass,12,25,0.48
4104,Morecambe_and_Wise,3,9,0.3333333333333333
4105,Money,30,29,1.0344827586206897
4106,Amur,8,16,0.5
4107,Commonwealth_Games,18,111,0.16216216216216217
4108,Shrimp_farm,0,50,0.0
4109,Battle_of_Stalingrad,17,22,0.7727272727272727
4110,Lake_Titicaca,7,5,1.4
4111,"Benjamin_Disraeli,_1st_Earl_of_Beaconsfield",22,21,1.0476190476190477
4112,Photosynthetic_reaction_centre,1,15,0.06666666666666667
4113,Mao_Zedong,32,30,1.0666666666666667
4114,Differential_geometry_and_topology,0,5,0.0
4115,Insulin,9,28,0.32142857142857145
4116,Sunlight,28,19,1.4736842105263157
4117,Argyle_diamond_mine,2,13,0.15384615384615385
4118,Boris_Becker,9,36,0.25
4119,Lanthanum,14,28,0.5
4120,Business,44,18,2.4444444444444446
4121,Swiss_Federal_Council,1,17,0.058823529411764705
4122,Nitrification,5,8,0.625
4123,Leon_Trotsky,17,45,0.37777777777777777
4124,Lake_Tahoe,4,8,0.5
4125,Kingman_Reef,4,4,1.0
4126,Borage,9,39,0.23076923076923078
4127,Edward_Gibbon,16,11,1.4545454545454546
4128,Aluminium_chloride,7,13,0.5384615384615384
4129,Khan_Wali_Khan,1,10,0.1
4130,HD_209458_b,1,12,0.08333333333333333
4131,Gothenburg,12,39,0.3076923076923077
4132,Ernest_Rutherford,14,20,0.7
4133,Ipswich,8,25,0.32
4134,Egg_(food),19,23,0.8260869565217391
4135,South_America,244,99,2.4646464646464645
4136,Charles_Etienne_Brasseur_de_Bourbourg,4,20,0.2
4137,Video,12,11,1.0909090909090908
4138,Mercury_(planet),39,53,0.7358490566037735
4139,Martinique,42,18,2.3333333333333335
4140,Hot_air_balloon,8,12,0.6666666666666666
4141,Persian_literature,5,20,0.25
4142,I_Want_to_Hold_Your_Hand,4,20,0.2
4143,Myanmar,104,46,2.260869565217391
4144,Tourism,147,63,2.3333333333333335
4145,T-34,2,55,0.03636363636363636
4146,Computational_chemistry,4,10,0.4
4147,Iowa_class_battleship,1,4,0.25
4148,6th_century,44,44,1.0
4149,Ozone,32,43,0.7441860465116279
4150,Lagos,7,13,0.5384615384615384
4151,Nepenthes_rajah,0,41,0.0
4152,Pink_Pigeon,4,7,0.5714285714285714
4153,Still_Game,1,15,0.06666666666666667
4154,Edema,10,4,2.5
4155,Military_history_of_the_Soviet_Union,1,82,0.012195121951219513
4156,Morphine,11,15,0.7333333333333333
4157,Architecture_of_the_California_missions,0,20,0.0
4158,Space_station,13,10,1.3
4159,Mathematical_analysis,15,18,0.8333333333333334
4160,Tourette_syndrome,3,15,0.2
4161,Sikkim,16,52,0.3076923076923077
4162,Hermann_Maier,0,5,0.0
4163,Camarasaurus,6,21,0.2857142857142857
4164,Basking_shark,5,19,0.2631578947368421
4165,Daley_Thompson,0,6,0.0
4166,List_of_elements_by_name,120,119,1.0084033613445378
4167,Crown_Jewels_of_the_United_Kingdom,3,30,0.1
4168,Pyongyang,7,14,0.5
4169,Maldives,43,34,1.2647058823529411
4170,Somalia,87,137,0.635036496350365
4171,Pollinator_decline,5,20,0.25
4172,The_Fens,3,18,0.16666666666666666
4173,Trade_union,55,12,4.583333333333333
4174,"Amarillo,_Texas",5,44,0.11363636363636363
4175,Fort_de_Chartres,0,5,0.0
4176,You're_Still_the_One,0,2,0.0
4177,Portsmouth,25,42,0.5952380952380952
4178,Ezra_Pound,23,32,0.71875
4179,Cyclops,9,9,1.0
4180,Mount_Rushmore,4,33,0.12121212121212122
4181,Pleiades_(star_cluster),6,33,0.18181818181818182
4182,Berber_languages,13,24,0.5416666666666666
4183,Flag_of_the_Republic_of_China,4,16,0.25
4184,Rice,60,99,0.6060606060606061
4185,Leeds,22,31,0.7096774193548387
4186,Palmyra_Atoll,4,15,0.26666666666666666
4187,Reggaeton,7,29,0.2413793103448276
4188,Boolean_logic,4,8,0.5
4189,Photosynthesis,51,25,2.04
4190,Weather_forecasting,4,10,0.4
4191,Samarium,9,19,0.47368421052631576
4192,British_monarchy,65,113,0.5752212389380531
4193,Odyssey,25,14,1.7857142857142858
4194,Mammoth_Cave_National_Park,2,23,0.08695652173913043
4195,Grand_Central_Terminal,2,16,0.125
4196,Ancient_Greece,163,65,2.5076923076923077
4197,E._P._Wigner,0,9,0.0
4198,Communication,36,14,2.5714285714285716
4199,Tenzing_Norgay,4,8,0.5
4200,Acid_rain,14,28,0.5
4201,Roman_Vishniac,0,55,0.0
4202,Aberdeen,24,44,0.5454545454545454
4203,Literature,80,44,1.8181818181818181
4204,Ho_Chi_Minh,8,28,0.2857142857142857
4205,William_Renshaw,3,4,0.75
4206,Demosthenes,7,31,0.22580645161290322
4207,Cloud,30,21,1.4285714285714286
4208,Spacecraft_propulsion,2,8,0.25
4209,Mexico_City,54,36,1.5
4210,Crystallographic_defects_in_diamond,0,19,0.0
4211,Charles_II_of_England,72,49,1.469387755102041
4212,North_Atlantic_oscillation,1,13,0.07692307692307693
4213,Dimetrodon,5,12,0.4166666666666667
4214,Jonah_Lomu,2,18,0.1111111111111111
4215,Abel_Tasman,5,14,0.35714285714285715
4216,Geography,53,47,1.127659574468085
4217,Qin_Shi_Huang,6,22,0.2727272727272727
4218,Casablanca_(film),2,36,0.05555555555555555
4219,Vietnam_War,89,31,2.870967741935484
4220,Stickleback,0,6,0.0
4221,Antoine_Lavoisier,17,26,0.6538461538461539
4222,Macbeth,14,16,0.875
4223,Saint_Kitts_and_Nevis,26,12,2.1666666666666665
4224,Computer_and_video_games,19,32,0.59375
4225,William_Gilbert,4,10,0.4
4226,Charles_Dickens,38,24,1.5833333333333333
4227,Plesiosaur,8,23,0.34782608695652173
4228,"Yungay,_Peru",0,4,0.0
4229,Music_of_Barbados,6,16,0.375
4230,Spotted_Flycatcher,0,11,0.0
4231,Cretaceous,85,49,1.7346938775510203
4232,"The_Lion,_the_Witch_and_the_Wardrobe",2,16,0.125
4233,Bird_of_prey,26,10,2.6
4234,Battle_of_Amiens,4,10,0.4
4235,Ice,40,21,1.9047619047619047
4236,Baden-Powell_House,0,8,0.0
4237,Blackjack,2,5,0.4
4238,Nicobar_Long-tailed_Macaque,0,9,0.0
4239,John_Pershing,3,47,0.06382978723404255
4240,Uganda,81,160,0.50625
4241,Brahman,12,11,1.0909090909090908
4242,Dakar,13,21,0.6190476190476191
4243,Bioinformatics,10,18,0.5555555555555556
4244,Mary_I_of_England,24,33,0.7272727272727273
4245,Galileo_Galilei,45,48,0.9375
4246,University,77,32,2.40625
4247,Austria,232,48,4.833333333333333
4248,Yagan,1,19,0.05263157894736842
4249,George_Fox,3,27,0.1111111111111111
4250,Hurricane_Georges,6,19,0.3157894736842105
4251,James_Monroe,12,19,0.631578947368421
4252,History_of_Limerick,0,26,0.0
4253,Galeras,3,4,0.75
4254,Periodic_table_(large_version),1,118,0.00847457627118644
4255,Architecture_of_Windows_NT,0,3,0.0
4256,South_Africa,311,101,3.0792079207920793
4257,History_of_Cape_Colony_from_1870_to_1899,1,22,0.045454545454545456
4258,Congo_River,26,21,1.2380952380952381
4259,Louis_XIV_of_France,34,46,0.7391304347826086
4260,"Robert_Baden-Powell,_1st_Baron_Baden-Powell",6,20,0.3
4261,Gallium,12,34,0.35294117647058826
4262,Bobcat,8,12,0.6666666666666666
4263,British_Virgin_Islands,16,23,0.6956521739130435
4264,Cane_Toad,1,26,0.038461538461538464
4265,English_Channel,60,33,1.8181818181818181
4266,Sugar_beet,8,29,0.27586206896551724
4267,Guinea-Bissau,52,21,2.4761904761904763
4268,T._D._Judah,0,1,0.0
4269,Turquoise,6,53,0.11320754716981132
4270,Tashkent,11,32,0.34375
4271,Volga_River,13,18,0.7222222222222222
4272,Ornithischia,24,15,1.6
4273,Color,157,19,8.263157894736842
4274,Hurricane_Charley,7,21,0.3333333333333333
4275,Apollo,29,24,1.2083333333333333
4276,Fatty_acid,39,17,2.2941176470588234
4277,Sponsorship_Directdebit,0,2,0.0
4278,Elementary_arithmetic,1,6,0.16666666666666666
4279,Forensic_facial_reconstruction,0,6,0.0
4280,Republic_of_Ireland,128,54,2.3703703703703702
4281,Human_rights,71,71,1.0
4282,Cleopatra_VII_of_Egypt,0,19,0.0
4283,Mechanical_work,13,8,1.625
4284,Ununquadium,8,12,0.6666666666666666
4285,National_Anthem_of_Russia,1,11,0.09090909090909091
4286,Union_Station_(San_Diego),4,15,0.26666666666666666
4287,Ladysmith_Black_Mambazo,2,16,0.125
4288,Mayotte,32,11,2.909090909090909
4289,Avocado,8,40,0.2
4290,The_Broads,2,10,0.2
4291,Iridium,19,35,0.5428571428571428
4292,Frog,25,41,0.6097560975609756
4293,Netherlands_Antilles,23,41,0.5609756097560976
4294,Economy_of_India,9,40,0.225
4295,Sudan,123,132,0.9318181818181818
4296,Sears_Catalog_Home,0,13,0.0
4297,The_Relapse,5,10,0.5
4298,The_Lord_of_the_Rings,17,33,0.5151515151515151
4299,Israel,236,169,1.3964497041420119
4300,Cross_Fell,1,7,0.14285714285714285
4301,History_of_the_Portuguese_Communist_Party,1,26,0.038461538461538464
4302,Latvia,72,78,0.9230769230769231
4303,Gazelle,10,10,1.0
4304,Microsoft_Windows,43,8,5.375
4305,Genealogy,15,16,0.9375
4306,Coronation_Street,11,23,0.4782608695652174
4307,Lincoln_(automobile),1,17,0.058823529411764705
4308,Cotopaxi,3,6,0.5
4309,IG_Farben_Building,1,12,0.08333333333333333
4310,Wars_of_Castro,0,9,0.0
4311,Pearl,18,9,2.0
4312,Siege_of_Antioch,1,16,0.0625
4313,Kigali,4,17,0.23529411764705882
4314,Ulawun,2,2,1.0
4315,Amazon_River,20,31,0.6451612903225806
4316,Upsilon_Andromedae,6,20,0.3
4317,Crusades,37,51,0.7254901960784313
4318,El_Niño-Southern_Oscillation,21,32,0.65625
4319,Vivien_Leigh,8,32,0.25
4320,Indian_Institutes_of_Technology,0,36,0.0
4321,Cape_Town,37,49,0.7551020408163265
4322,Encyclopædia_Britannica,12,34,0.35294117647058826
4323,Humbert_Roque_Versace,0,6,0.0
4324,Football,33,61,0.5409836065573771
4325,"Hyde_Park,_London",11,14,0.7857142857142857
4326,Jazz,80,26,3.076923076923077
4327,Amda_Seyon_I,0,16,0.0
4328,Trobairitz,0,2,0.0
